Column,time,hours,minutes,pedestrians,bicyclists,cars,buses,trucks,location,long,lat,total
3567,2019-11-06T05:30:00Z,05,30,4,0,40,14,16,South_Gate_Northern_View,38.982292,-76.938112,74
3568,2019-11-06T05:45:00Z,05,45,23,0,20,6,1,South_Gate_Northern_View,38.982292,-76.938112,50
3569,2019-11-06T06:00:00Z,06,00,1,0,35,5,2,South_Gate_Northern_View,38.982292,-76.938112,43
3570,2019-11-06T06:15:00Z,06,15,1,0,31,5,0,South_Gate_Northern_View,38.982292,-76.938112,37
3571,2019-11-06T06:30:00Z,06,30,4,0,25,1,0,South_Gate_Northern_View,38.982292,-76.938112,30
3572,2019-11-06T06:45:00Z,06,45,2,0,23,5,0,South_Gate_Northern_View,38.982292,-76.938112,30
3573,2019-11-06T07:00:00Z,07,00,0,0,14,4,0,South_Gate_Northern_View,38.982292,-76.938112,18
3574,2019-11-06T07:15:00Z,07,15,1,0,26,3,0,South_Gate_Northern_View,38.982292,-76.938112,30
3575,2019-11-06T07:30:00Z,07,30,3,0,13,2,0,South_Gate_Northern_View,38.982292,-76.938112,18
3576,2019-11-06T07:45:00Z,07,45,0,0,21,6,0,South_Gate_Northern_View,38.982292,-76.938112,27
3577,2019-11-06T08:00:00Z,08,00,0,0,18,0,0,South_Gate_Northern_View,38.982292,-76.938112,18
3578,2019-11-06T08:15:00Z,08,15,0,0,10,1,1,South_Gate_Northern_View,38.982292,-76.938112,12
3579,2019-11-06T08:30:00Z,08,30,0,0,9,0,0,South_Gate_Northern_View,38.982292,-76.938112,9
3580,2019-11-06T08:45:00Z,08,45,0,0,11,0,0,South_Gate_Northern_View,38.982292,-76.938112,11
3581,2019-11-06T09:00:00Z,09,00,0,0,9,0,0,South_Gate_Northern_View,38.982292,-76.938112,9
3582,2019-11-06T09:15:00Z,09,15,0,0,8,1,0,South_Gate_Northern_View,38.982292,-76.938112,9
3583,2019-11-06T09:30:00Z,09,30,1,0,19,1,0,South_Gate_Northern_View,38.982292,-76.938112,21
3584,2019-11-06T09:45:00Z,09,45,0,0,20,0,1,South_Gate_Northern_View,38.982292,-76.938112,21
3585,2019-11-06T10:00:00Z,10,00,0,0,24,1,3,South_Gate_Northern_View,38.982292,-76.938112,28
3586,2019-11-06T10:15:00Z,10,15,1,0,29,0,0,South_Gate_Northern_View,38.982292,-76.938112,30
3587,2019-11-06T10:30:00Z,10,30,3,0,43,1,1,South_Gate_Northern_View,38.982292,-76.938112,48
3588,2019-11-06T10:45:00Z,10,45,0,0,22,1,1,South_Gate_Northern_View,38.982292,-76.938112,24
3589,2019-11-06T11:00:00Z,11,00,0,0,52,3,0,South_Gate_Northern_View,38.982292,-76.938112,55
3590,2019-11-06T11:15:00Z,11,15,2,1,129,10,8,South_Gate_Northern_View,38.982292,-76.938112,150
3591,2019-11-06T11:30:00Z,11,30,9,0,231,11,12,South_Gate_Northern_View,38.982292,-76.938112,263
3592,2019-11-06T11:45:00Z,11,45,6,0,282,9,17,South_Gate_Northern_View,38.982292,-76.938112,314
3593,2019-11-06T12:00:00Z,12,00,9,0,303,6,9,South_Gate_Northern_View,38.982292,-76.938112,327
3594,2019-11-06T12:15:00Z,12,15,7,0,278,5,11,South_Gate_Northern_View,38.982292,-76.938112,301
3595,2019-11-06T12:30:00Z,12,30,21,4,274,11,5,South_Gate_Northern_View,38.982292,-76.938112,315
3596,2019-11-06T12:45:00Z,12,45,58,7,265,12,7,South_Gate_Northern_View,38.982292,-76.938112,349
3597,2019-11-06T13:00:00Z,13,00,34,5,269,22,17,South_Gate_Northern_View,38.982292,-76.938112,347
3598,2019-11-06T13:15:00Z,13,15,37,4,271,23,17,South_Gate_Northern_View,38.982292,-76.938112,352
3599,2019-11-06T13:30:00Z,13,30,83,23,209,17,10,South_Gate_Northern_View,38.982292,-76.938112,342
3600,2019-11-06T13:45:00Z,13,45,116,12,253,25,19,South_Gate_Northern_View,38.982292,-76.938112,425
3601,2019-11-06T14:00:00Z,14,00,74,11,301,25,18,South_Gate_Northern_View,38.982292,-76.938112,429
3602,2019-11-06T14:15:00Z,14,15,83,10,245,34,16,South_Gate_Northern_View,38.982292,-76.938112,388
3603,2019-11-06T14:30:00Z,14,30,169,9,218,26,7,South_Gate_Northern_View,38.982292,-76.938112,429
3604,2019-11-06T14:45:00Z,14,45,210,28,289,27,12,South_Gate_Northern_View,38.982292,-76.938112,566
3605,2019-11-06T15:00:00Z,15,00,96,6,257,31,8,South_Gate_Northern_View,38.982292,-76.938112,398
3606,2019-11-06T15:15:00Z,15,15,89,17,208,27,9,South_Gate_Northern_View,38.982292,-76.938112,350
3607,2019-11-06T15:30:00Z,15,30,228,21,235,39,17,South_Gate_Northern_View,38.982292,-76.938112,540
3608,2019-11-06T15:45:00Z,15,45,307,35,250,25,8,South_Gate_Northern_View,38.982292,-76.938112,625
3609,2019-11-06T16:00:00Z,16,00,201,12,271,30,23,South_Gate_Northern_View,38.982292,-76.938112,537
3610,2019-11-06T16:15:00Z,16,15,128,20,284,10,6,South_Gate_Northern_View,38.982292,-76.938112,448
3611,2019-11-06T16:30:00Z,16,30,155,16,286,12,12,South_Gate_Northern_View,38.982292,-76.938112,481
3612,2019-11-06T16:45:00Z,16,45,313,41,379,13,12,South_Gate_Northern_View,38.982292,-76.938112,758
3613,2019-11-06T17:00:00Z,17,00,358,43,305,9,6,South_Gate_Northern_View,38.982292,-76.938112,721
3614,2019-11-06T17:15:00Z,17,15,258,31,332,5,10,South_Gate_Northern_View,38.982292,-76.938112,636
3615,2019-11-06T17:30:00Z,17,30,263,27,396,9,23,South_Gate_Northern_View,38.982292,-76.938112,718
3616,2019-11-06T17:45:00Z,17,45,309,45,397,6,7,South_Gate_Northern_View,38.982292,-76.938112,764
3617,2019-11-06T18:00:00Z,18,00,307,49,401,10,15,South_Gate_Northern_View,38.982292,-76.938112,782
3618,2019-11-06T18:15:00Z,18,15,168,26,415,10,11,South_Gate_Northern_View,38.982292,-76.938112,630
3619,2019-11-06T18:30:00Z,18,30,321,60,363,4,14,South_Gate_Northern_View,38.982292,-76.938112,762
3620,2019-11-06T18:45:00Z,18,45,442,70,391,15,11,South_Gate_Northern_View,38.982292,-76.938112,929
3621,2019-11-06T19:00:00Z,19,00,270,62,449,6,8,South_Gate_Northern_View,38.982292,-76.938112,795
3622,2019-11-06T19:15:00Z,19,15,221,61,400,8,5,South_Gate_Northern_View,38.982292,-76.938112,695
3623,2019-11-06T19:30:00Z,19,30,195,28,390,8,9,South_Gate_Northern_View,38.982292,-76.938112,630
3624,2019-11-06T19:45:00Z,19,45,279,36,408,7,14,South_Gate_Northern_View,38.982292,-76.938112,744
3625,2019-11-06T20:00:00Z,20,00,262,17,420,8,11,South_Gate_Northern_View,38.982292,-76.938112,718
3626,2019-11-06T20:15:00Z,20,15,224,20,380,12,5,South_Gate_Northern_View,38.982292,-76.938112,641
3627,2019-11-06T20:30:00Z,20,30,219,31,449,6,8,South_Gate_Northern_View,38.982292,-76.938112,713
3628,2019-11-06T20:45:00Z,20,45,282,43,407,5,14,South_Gate_Northern_View,38.982292,-76.938112,751
3629,2019-11-06T21:00:00Z,21,00,297,43,544,8,8,South_Gate_Northern_View,38.982292,-76.938112,900
3630,2019-11-06T21:15:00Z,21,15,216,28,548,19,14,South_Gate_Northern_View,38.982292,-76.938112,825
3631,2019-11-06T21:30:00Z,21,30,282,32,534,10,10,South_Gate_Northern_View,38.982292,-76.938112,868
3632,2019-11-06T21:45:00Z,21,45,457,61,604,9,13,South_Gate_Northern_View,38.982292,-76.938112,1144
3633,2019-11-06T22:00:00Z,22,00,381,78,655,9,8,South_Gate_Northern_View,38.982292,-76.938112,1131
3634,2019-11-06T22:15:00Z,22,15,265,29,438,6,3,South_Gate_Northern_View,38.982292,-76.938112,741
3635,2019-11-06T22:30:00Z,22,30,110,3,322,7,1,South_Gate_Northern_View,38.982292,-76.938112,443
3636,2019-11-06T22:45:00Z,22,45,50,7,285,3,3,South_Gate_Northern_View,38.982292,-76.938112,348
3637,2019-11-06T23:00:00Z,23,00,82,0,234,7,1,South_Gate_Northern_View,38.982292,-76.938112,324
3638,2019-11-06T23:15:00Z,23,15,99,8,274,9,6,South_Gate_Northern_View,38.982292,-76.938112,396
3639,2019-11-06T23:30:00Z,23,30,85,12,311,8,0,South_Gate_Northern_View,38.982292,-76.938112,416
3640,2019-11-06T23:45:00Z,23,45,88,4,246,6,1,South_Gate_Northern_View,38.982292,-76.938112,345
3641,2019-11-07T00:00:00Z,00,00,59,1,342,6,5,South_Gate_Northern_View,38.982292,-76.938112,413
3642,2019-11-07T00:15:00Z,00,15,65,4,240,7,2,South_Gate_Northern_View,38.982292,-76.938112,318
3643,2019-11-07T00:30:00Z,00,30,76,0,169,10,1,South_Gate_Northern_View,38.982292,-76.938112,256
3644,2019-11-07T00:45:00Z,00,45,39,2,203,11,1,South_Gate_Northern_View,38.982292,-76.938112,256
3645,2019-11-07T01:00:00Z,01,00,52,3,191,5,3,South_Gate_Northern_View,38.982292,-76.938112,254
3646,2019-11-07T01:15:00Z,01,15,47,1,171,12,0,South_Gate_Northern_View,38.982292,-76.938112,231
3647,2019-11-07T01:30:00Z,01,30,55,6,141,6,1,South_Gate_Northern_View,38.982292,-76.938112,209
3648,2019-11-07T01:45:00Z,01,45,38,2,199,10,2,South_Gate_Northern_View,38.982292,-76.938112,251
3649,2019-11-07T02:00:00Z,02,00,42,2,176,5,3,South_Gate_Northern_View,38.982292,-76.938112,228
3650,2019-11-07T02:15:00Z,02,15,42,4,158,13,1,South_Gate_Northern_View,38.982292,-76.938112,218
3651,2019-11-07T02:30:00Z,02,30,40,3,136,5,0,South_Gate_Northern_View,38.982292,-76.938112,184
3652,2019-11-07T02:45:00Z,02,45,16,0,113,5,1,South_Gate_Northern_View,38.982292,-76.938112,135
3653,2019-11-07T03:00:00Z,03,00,15,5,111,10,1,South_Gate_Northern_View,38.982292,-76.938112,142
3654,2019-11-07T03:15:00Z,03,15,17,2,108,6,0,South_Gate_Northern_View,38.982292,-76.938112,133
3655,2019-11-07T03:30:00Z,03,30,13,0,95,8,1,South_Gate_Northern_View,38.982292,-76.938112,117
3656,2019-11-07T03:45:00Z,03,45,8,0,68,8,0,South_Gate_Northern_View,38.982292,-76.938112,84
3657,2019-11-07T04:00:00Z,04,00,3,0,89,9,0,South_Gate_Northern_View,38.982292,-76.938112,101
3658,2019-11-07T04:15:00Z,04,15,17,0,81,12,2,South_Gate_Northern_View,38.982292,-76.938112,112
3659,2019-11-07T04:30:00Z,04,30,17,0,71,8,0,South_Gate_Northern_View,38.982292,-76.938112,96
3660,2019-11-07T04:45:00Z,04,45,20,0,50,5,2,South_Gate_Northern_View,38.982292,-76.938112,77
3661,2019-11-07T05:00:00Z,05,00,18,1,51,6,5,South_Gate_Northern_View,38.982292,-76.938112,81
3662,2019-11-07T05:15:00Z,05,15,10,0,44,6,0,South_Gate_Northern_View,38.982292,-76.938112,60
3663,2019-11-07T05:30:00Z,05,30,5,0,47,4,1,South_Gate_Northern_View,38.982292,-76.938112,57
3664,2019-11-07T05:45:00Z,05,45,8,0,29,6,0,South_Gate_Northern_View,38.982292,-76.938112,43
3665,2019-11-07T06:00:00Z,06,00,1,0,22,5,0,South_Gate_Northern_View,38.982292,-76.938112,28
3666,2019-11-07T06:15:00Z,06,15,3,0,36,4,0,South_Gate_Northern_View,38.982292,-76.938112,43
3667,2019-11-07T06:30:00Z,06,30,5,0,22,5,0,South_Gate_Northern_View,38.982292,-76.938112,32
3668,2019-11-07T06:45:00Z,06,45,4,0,14,4,0,South_Gate_Northern_View,38.982292,-76.938112,22
3669,2019-11-07T07:00:00Z,07,00,2,0,22,2,0,South_Gate_Northern_View,38.982292,-76.938112,26
3670,2019-11-07T07:15:00Z,07,15,0,0,25,4,0,South_Gate_Northern_View,38.982292,-76.938112,29
3671,2019-11-07T07:30:00Z,07,30,0,0,21,3,0,South_Gate_Northern_View,38.982292,-76.938112,24
3672,2019-11-07T07:45:00Z,07,45,1,0,10,4,1,South_Gate_Northern_View,38.982292,-76.938112,16
3673,2019-11-07T08:00:00Z,08,00,2,0,10,0,0,South_Gate_Northern_View,38.982292,-76.938112,12
3674,2019-11-07T08:15:00Z,08,15,0,0,12,0,0,South_Gate_Northern_View,38.982292,-76.938112,12
3675,2019-11-07T08:30:00Z,08,30,0,0,15,0,0,South_Gate_Northern_View,38.982292,-76.938112,15
3676,2019-11-07T08:45:00Z,08,45,0,0,14,1,0,South_Gate_Northern_View,38.982292,-76.938112,15
3677,2019-11-07T09:00:00Z,09,00,2,0,10,0,0,South_Gate_Northern_View,38.982292,-76.938112,12
3678,2019-11-07T09:15:00Z,09,15,2,0,10,1,0,South_Gate_Northern_View,38.982292,-76.938112,13
3679,2019-11-07T09:30:00Z,09,30,0,0,6,0,0,South_Gate_Northern_View,38.982292,-76.938112,6
3680,2019-11-07T09:45:00Z,09,45,1,0,27,1,0,South_Gate_Northern_View,38.982292,-76.938112,29
3681,2019-11-07T10:00:00Z,10,00,0,0,13,0,0,South_Gate_Northern_View,38.982292,-76.938112,13
3682,2019-11-07T10:15:00Z,10,15,2,0,20,0,0,South_Gate_Northern_View,38.982292,-76.938112,22
3683,2019-11-07T10:30:00Z,10,30,2,0,33,0,0,South_Gate_Northern_View,38.982292,-76.938112,35
3684,2019-11-07T10:45:00Z,10,45,2,0,32,1,1,South_Gate_Northern_View,38.982292,-76.938112,36
3685,2019-11-07T11:00:00Z,11,00,1,0,62,1,2,South_Gate_Northern_View,38.982292,-76.938112,66
3686,2019-11-07T11:15:00Z,11,15,2,0,106,9,2,South_Gate_Northern_View,38.982292,-76.938112,119
3687,2019-11-07T11:30:00Z,11,30,16,1,253,5,2,South_Gate_Northern_View,38.982292,-76.938112,277
3688,2019-11-07T11:45:00Z,11,45,22,1,322,6,20,South_Gate_Northern_View,38.982292,-76.938112,371
3689,2019-11-07T12:00:00Z,12,00,33,7,307,8,12,South_Gate_Northern_View,38.982292,-76.938112,367
3690,2019-11-07T12:15:00Z,12,15,39,3,383,11,17,South_Gate_Northern_View,38.982292,-76.938112,453
3691,2019-11-07T12:30:00Z,12,30,87,4,386,13,42,South_Gate_Northern_View,38.982292,-76.938112,532
3692,2019-11-07T12:45:00Z,12,45,109,18,492,17,28,South_Gate_Northern_View,38.982292,-76.938112,664
3693,2019-11-07T13:00:00Z,13,00,48,3,346,10,17,South_Gate_Northern_View,38.982292,-76.938112,424
3694,2019-11-07T13:15:00Z,13,15,95,24,415,11,22,South_Gate_Northern_View,38.982292,-76.938112,567
3695,2019-11-07T13:30:00Z,13,30,66,14,453,15,18,South_Gate_Northern_View,38.982292,-76.938112,566
3696,2019-11-07T13:45:00Z,13,45,112,28,419,11,22,South_Gate_Northern_View,38.982292,-76.938112,592
3697,2019-11-07T14:00:00Z,14,00,451,48,428,17,22,South_Gate_Northern_View,38.982292,-76.938112,966
3698,2019-11-07T14:15:00Z,14,15,443,32,482,19,23,South_Gate_Northern_View,38.982292,-76.938112,999
3699,2019-11-07T14:30:00Z,14,30,220,20,444,10,27,South_Gate_Northern_View,38.982292,-76.938112,721
3700,2019-11-07T14:45:00Z,14,45,97,18,407,17,21,South_Gate_Northern_View,38.982292,-76.938112,560
3701,2019-11-07T15:00:00Z,15,00,116,8,410,11,21,South_Gate_Northern_View,38.982292,-76.938112,566
3702,2019-11-07T15:15:00Z,15,15,164,13,353,17,26,South_Gate_Northern_View,38.982292,-76.938112,573
3703,2019-11-07T15:30:00Z,15,30,362,31,395,12,21,South_Gate_Northern_View,38.982292,-76.938112,821
3704,2019-11-07T15:45:00Z,15,45,613,52,462,9,21,South_Gate_Northern_View,38.982292,-76.938112,1157
3705,2019-11-07T16:00:00Z,16,00,190,22,500,12,27,South_Gate_Northern_View,38.982292,-76.938112,751
3706,2019-11-07T16:15:00Z,16,15,143,19,399,14,28,South_Gate_Northern_View,38.982292,-76.938112,603
3707,2019-11-07T16:30:00Z,16,30,277,11,440,10,24,South_Gate_Northern_View,38.982292,-76.938112,762
3708,2019-11-07T16:45:00Z,16,45,190,20,424,6,10,South_Gate_Northern_View,38.982292,-76.938112,650
3709,2019-11-07T17:00:00Z,17,00,546,49,494,5,9,South_Gate_Northern_View,38.982292,-76.938112,1103
3710,2019-11-07T17:15:00Z,17,15,647,83,504,6,13,South_Gate_Northern_View,38.982292,-76.938112,1253
3711,2019-11-07T17:30:00Z,17,30,311,42,557,18,24,South_Gate_Northern_View,38.982292,-76.938112,952
3712,2019-11-07T17:45:00Z,17,45,228,40,498,5,20,South_Gate_Northern_View,38.982292,-76.938112,791
3713,2019-11-07T18:00:00Z,18,00,316,38,482,9,18,South_Gate_Northern_View,38.982292,-76.938112,863
3714,2019-11-07T18:15:00Z,18,15,244,37,526,10,12,South_Gate_Northern_View,38.982292,-76.938112,829
3715,2019-11-07T18:30:00Z,18,30,502,63,459,7,13,South_Gate_Northern_View,38.982292,-76.938112,1044
3716,2019-11-07T18:45:00Z,18,45,704,103,471,9,18,South_Gate_Northern_View,38.982292,-76.938112,1305
3717,2019-11-07T19:00:00Z,19,00,351,33,526,8,12,South_Gate_Northern_View,38.982292,-76.938112,930
3718,2019-11-07T19:15:00Z,19,15,228,32,411,12,15,South_Gate_Northern_View,38.982292,-76.938112,698
3719,2019-11-07T19:30:00Z,19,30,258,18,512,6,10,South_Gate_Northern_View,38.982292,-76.938112,804
3720,2019-11-07T19:45:00Z,19,45,289,15,529,9,9,South_Gate_Northern_View,38.982292,-76.938112,851
3721,2019-11-07T20:00:00Z,20,00,367,45,526,7,8,South_Gate_Northern_View,38.982292,-76.938112,953
3722,2019-11-07T20:15:00Z,20,15,654,76,608,8,9,South_Gate_Northern_View,38.982292,-76.938112,1355
3723,2019-11-07T20:30:00Z,20,30,436,78,571,18,10,South_Gate_Northern_View,38.982292,-76.938112,1113
3724,2019-11-07T20:45:00Z,20,45,282,56,542,15,15,South_Gate_Northern_View,38.982292,-76.938112,910
3725,2019-11-07T21:00:00Z,21,00,295,45,562,23,13,South_Gate_Northern_View,38.982292,-76.938112,938
3726,2019-11-07T21:15:00Z,21,15,259,31,566,13,10,South_Gate_Northern_View,38.982292,-76.938112,879
3727,2019-11-07T21:30:00Z,21,30,293,23,536,6,19,South_Gate_Northern_View,38.982292,-76.938112,877
3728,2019-11-07T21:45:00Z,21,45,402,47,564,11,9,South_Gate_Northern_View,38.982292,-76.938112,1033
3729,2019-11-07T22:00:00Z,22,00,173,7,470,4,0,South_Gate_Northern_View,38.982292,-76.938112,654
3730,2019-11-07T22:15:00Z,22,15,11,0,199,2,1,South_Gate_Northern_View,38.982292,-76.938112,213
3731,2019-11-07T22:30:00Z,22,30,13,0,166,6,4,South_Gate_Northern_View,38.982292,-76.938112,189
3732,2019-11-07T22:45:00Z,22,45,7,0,147,4,4,South_Gate_Northern_View,38.982292,-76.938112,162
3733,2019-11-07T23:00:00Z,23,00,21,0,158,8,5,South_Gate_Northern_View,38.982292,-76.938112,192
3734,2019-11-07T23:15:00Z,23,15,20,0,175,4,3,South_Gate_Northern_View,38.982292,-76.938112,202
3735,2019-11-07T23:30:00Z,23,30,27,1,172,5,1,South_Gate_Northern_View,38.982292,-76.938112,206
3736,2019-11-07T23:45:00Z,23,45,27,0,152,7,3,South_Gate_Northern_View,38.982292,-76.938112,189
3737,2019-11-08T00:00:00Z,00,00,24,0,127,7,3,South_Gate_Northern_View,38.982292,-76.938112,161
3738,2019-11-08T00:15:00Z,00,15,20,0,157,6,4,South_Gate_Northern_View,38.982292,-76.938112,187
3739,2019-11-08T00:30:00Z,00,30,15,0,169,7,2,South_Gate_Northern_View,38.982292,-76.938112,193
3740,2019-11-08T00:45:00Z,00,45,40,0,141,6,4,South_Gate_Northern_View,38.982292,-76.938112,191
3741,2019-11-08T01:00:00Z,01,00,36,0,198,7,3,South_Gate_Northern_View,38.982292,-76.938112,244
3742,2019-11-08T01:15:00Z,01,15,20,0,131,10,1,South_Gate_Northern_View,38.982292,-76.938112,162
3743,2019-11-08T01:30:00Z,01,30,16,0,115,6,4,South_Gate_Northern_View,38.982292,-76.938112,141
3744,2019-11-08T01:45:00Z,01,45,20,0,146,7,2,South_Gate_Northern_View,38.982292,-76.938112,175
3745,2019-11-08T02:00:00Z,02,00,14,0,123,8,2,South_Gate_Northern_View,38.982292,-76.938112,147
3746,2019-11-08T02:15:00Z,02,15,16,0,119,7,1,South_Gate_Northern_View,38.982292,-76.938112,143
3747,2019-11-08T02:30:00Z,02,30,16,0,118,7,2,South_Gate_Northern_View,38.982292,-76.938112,143
3748,2019-11-08T02:45:00Z,02,45,12,0,104,8,3,South_Gate_Northern_View,38.982292,-76.938112,127
3749,2019-11-08T03:00:00Z,03,00,13,0,104,8,1,South_Gate_Northern_View,38.982292,-76.938112,126
3750,2019-11-08T03:15:00Z,03,15,10,0,125,3,0,South_Gate_Northern_View,38.982292,-76.938112,138
3751,2019-11-08T03:30:00Z,03,30,2,0,90,6,1,South_Gate_Northern_View,38.982292,-76.938112,99
3752,2019-11-08T03:45:00Z,03,45,3,0,82,8,1,South_Gate_Northern_View,38.982292,-76.938112,94
3753,2019-11-08T04:00:00Z,04,00,2,1,78,7,0,South_Gate_Northern_View,38.982292,-76.938112,88
3754,2019-11-08T04:15:00Z,04,15,2,0,72,10,0,South_Gate_Northern_View,38.982292,-76.938112,84
3755,2019-11-08T04:30:00Z,04,30,0,0,71,5,1,South_Gate_Northern_View,38.982292,-76.938112,77
3756,2019-11-08T04:45:00Z,04,45,4,0,64,8,3,South_Gate_Northern_View,38.982292,-76.938112,79
3757,2019-11-08T05:00:00Z,05,00,2,0,102,8,2,South_Gate_Northern_View,38.982292,-76.938112,114
3758,2019-11-08T05:15:00Z,05,15,0,0,62,2,2,South_Gate_Northern_View,38.982292,-76.938112,66
3759,2019-11-08T05:30:00Z,05,30,3,0,63,6,1,South_Gate_Northern_View,38.982292,-76.938112,73
3760,2019-11-08T05:45:00Z,05,45,3,0,59,6,0,South_Gate_Northern_View,38.982292,-76.938112,68
3761,2019-11-08T06:00:00Z,06,00,1,0,56,4,1,South_Gate_Northern_View,38.982292,-76.938112,62
3762,2019-11-08T06:15:00Z,06,15,11,0,54,2,0,South_Gate_Northern_View,38.982292,-76.938112,67
3763,2019-11-08T06:30:00Z,06,30,6,0,50,3,1,South_Gate_Northern_View,38.982292,-76.938112,60
3764,2019-11-08T06:45:00Z,06,45,13,0,60,5,1,South_Gate_Northern_View,38.982292,-76.938112,79
3765,2019-11-08T07:00:00Z,07,00,8,0,42,1,0,South_Gate_Northern_View,38.982292,-76.938112,51
3766,2019-11-08T07:15:00Z,07,15,5,0,31,4,0,South_Gate_Northern_View,38.982292,-76.938112,40
3767,2019-11-08T07:30:00Z,07,30,1,0,15,4,1,South_Gate_Northern_View,38.982292,-76.938112,21
3768,2019-11-08T07:45:00Z,07,45,2,0,24,9,1,South_Gate_Northern_View,38.982292,-76.938112,36
3769,2019-11-08T08:00:00Z,08,00,1,0,25,0,0,South_Gate_Northern_View,38.982292,-76.938112,26
3770,2019-11-08T08:15:00Z,08,15,3,0,12,0,0,South_Gate_Northern_View,38.982292,-76.938112,15
3771,2019-11-08T08:30:00Z,08,30,2,0,19,1,1,South_Gate_Northern_View,38.982292,-76.938112,23
3772,2019-11-08T08:45:00Z,08,45,0,0,15,0,0,South_Gate_Northern_View,38.982292,-76.938112,15
3773,2019-11-08T09:00:00Z,09,00,0,0,9,0,1,South_Gate_Northern_View,38.982292,-76.938112,10
3774,2019-11-08T09:15:00Z,09,15,0,0,19,3,0,South_Gate_Northern_View,38.982292,-76.938112,22
3775,2019-11-08T09:30:00Z,09,30,0,0,15,0,0,South_Gate_Northern_View,38.982292,-76.938112,15
3776,2019-11-08T09:45:00Z,09,45,0,0,17,1,1,South_Gate_Northern_View,38.982292,-76.938112,19
3777,2019-11-08T10:00:00Z,10,00,0,0,23,0,1,South_Gate_Northern_View,38.982292,-76.938112,24
3778,2019-11-08T10:15:00Z,10,15,0,0,21,1,1,South_Gate_Northern_View,38.982292,-76.938112,23
3779,2019-11-08T10:30:00Z,10,30,2,0,25,1,0,South_Gate_Northern_View,38.982292,-76.938112,28
3780,2019-11-08T10:45:00Z,10,45,0,0,26,0,0,South_Gate_Northern_View,38.982292,-76.938112,26
3781,2019-11-08T11:00:00Z,11,00,1,0,62,0,0,South_Gate_Northern_View,38.982292,-76.938112,63
3782,2019-11-08T11:15:00Z,11,15,1,0,105,4,4,South_Gate_Northern_View,38.982292,-76.938112,114
3783,2019-11-08T11:30:00Z,11,30,7,0,182,11,8,South_Gate_Northern_View,38.982292,-76.938112,208
3784,2019-11-08T11:45:00Z,11,45,6,0,273,8,12,South_Gate_Northern_View,38.982292,-76.938112,299
3785,2019-11-08T12:00:00Z,12,00,12,2,240,9,18,South_Gate_Northern_View,38.982292,-76.938112,281
3786,2019-11-08T12:15:00Z,12,15,13,0,277,5,10,South_Gate_Northern_View,38.982292,-76.938112,305
3787,2019-11-08T12:30:00Z,12,30,21,2,226,9,9,South_Gate_Northern_View,38.982292,-76.938112,267
3788,2019-11-08T12:45:00Z,12,45,13,1,227,13,17,South_Gate_Northern_View,38.982292,-76.938112,271
3789,2019-11-08T13:00:00Z,13,00,21,4,265,14,6,South_Gate_Northern_View,38.982292,-76.938112,310
3790,2019-11-08T13:15:00Z,13,15,15,2,236,17,16,South_Gate_Northern_View,38.982292,-76.938112,286
3791,2019-11-08T13:30:00Z,13,30,40,4,207,30,16,South_Gate_Northern_View,38.982292,-76.938112,297
3792,2019-11-08T13:45:00Z,13,45,68,4,211,24,7,South_Gate_Northern_View,38.982292,-76.938112,314
3793,2019-11-08T14:00:00Z,14,00,34,4,190,28,4,South_Gate_Northern_View,38.982292,-76.938112,260
3794,2019-11-08T14:15:00Z,14,15,41,5,263,33,13,South_Gate_Northern_View,38.982292,-76.938112,355
3795,2019-11-08T14:30:00Z,14,30,92,6,252,37,4,South_Gate_Northern_View,38.982292,-76.938112,391
